complaint_id,customer_id,channel,business_line,complaint_datetime,complaint_text,true_theme
CMP_00251,CUST_7347,Chat,Home Loans,2025-12-14T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00252,CUST_6482,Email,Home Loans,2025-02-18T00:00:00,Account got locked without explanation,Account_Access
CMP_00253,CUST_5655,Chat,Cards,2025-06-20T00:00:00,2FA not working properly,Account_Access
CMP_00254,CUST_6731,Chat,Digital Banking,2025-03-08T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_00255,CUST_6072,Social Media,Digital Banking,2025-11-26T00:00:00,Account got locked without explanation,Account_Access
CMP_00256,CUST_9624,Email,Digital Banking,2025-09-18T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00257,CUST_6940,Chat,Cards,2025-04-20T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00258,CUST_4145,Email,Cards,2025-03-21T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00259,CUST_2657,Social Media,Retail Banking,2025-12-05T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_00260,CUST_7172,Email,Cards,2025-04-03T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00261,CUST_8170,Email,Digital Banking,2025-07-06T00:00:00,Unable to reset password,Account_Access
CMP_00262,CUST_5668,Social Media,Digital Banking,2025-04-30T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00263,CUST_6070,Chat,Cards,2025-07-08T00:00:00,Unable to reset password,Account_Access
CMP_00264,CUST_8564,Chat,Digital Banking,2025-09-15T00:00:00,2FA not working properly,Account_Access
CMP_00265,CUST_3655,Email,Cards,2025-05-09T00:00:00,2FA not working properly,Account_Access
CMP_00266,CUST_7081,Social Media,Retail Banking,2025-12-31T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00267,CUST_5670,Email,Cards,2025-05-20T00:00:00,Account got locked without explanation,Account_Access
CMP_00268,CUST_8167,Email,Cards,2025-08-19T00:00:00,Unable to login to banking app,Mobile_App
CMP_00269,CUST_7797,Email,Digital Banking,2025-09-15T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00270,CUST_7326,Email,Home Loans,2025-04-25T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00271,CUST_2623,Social Media,Home Loans,2025-03-16T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_00272,CUST_5700,Chat,Cards,2025-12-28T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_00273,CUST_1086,Email,Retail Banking,2025-05-12T00:00:00,Features missing in mobile app,Mobile_App
CMP_00274,CUST_9991,Social Media,Digital Banking,2025-02-26T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_00275,CUST_5934,Email,Retail Banking,2025-05-03T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00276,CUST_2029,Email,Digital Banking,2025-11-02T00:00:00,Features missing in mobile app,Mobile_App
CMP_00277,CUST_9443,Social Media,Cards,2025-03-15T00:00:00,Account got locked without explanation,Account_Access
CMP_00278,CUST_1025,Social Media,Home Loans,2025-05-04T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00279,CUST_4068,Social Media,Retail Banking,2025-09-26T00:00:00,2FA not working properly,Account_Access
CMP_00280,CUST_9618,Social Media,Retail Banking,2025-07-19T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00281,CUST_7338,Chat,Home Loans,2025-01-09T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_00282,CUST_6649,Email,Retail Banking,2025-10-25T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00283,CUST_1726,Chat,Home Loans,2025-11-26T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00284,CUST_8840,Social Media,Cards,2025-03-11T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00285,CUST_1605,Chat,Cards,2025-01-23T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00286,CUST_6170,Chat,Digital Banking,2025-10-06T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_00287,CUST_1599,Social Media,Cards,2025-05-27T00:00:00,App is very slow after latest update,Mobile_App
CMP_00288,CUST_6438,Chat,Retail Banking,2025-07-08T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00289,CUST_8204,Chat,Home Loans,2025-04-06T00:00:00,Features missing in mobile app,Mobile_App
CMP_00290,CUST_7018,Social Media,Home Loans,2025-02-12T00:00:00,Features missing in mobile app,Mobile_App
CMP_00291,CUST_8055,Social Media,Cards,2025-10-07T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_00292,CUST_2680,Email,Home Loans,2025-12-05T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00293,CUST_8305,Social Media,Digital Banking,2025-03-27T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00294,CUST_8325,Email,Home Loans,2025-11-11T00:00:00,App is very slow after latest update,Mobile_App
CMP_00295,CUST_1939,Email,Digital Banking,2025-07-06T00:00:00,App is very slow after latest update,Mobile_App
CMP_00296,CUST_1510,Email,Digital Banking,2025-01-18T00:00:00,Unable to reset password,Account_Access
CMP_00297,CUST_4866,Social Media,Home Loans,2025-07-05T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_00298,CUST_3513,Social Media,Digital Banking,2025-07-09T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_00299,CUST_2259,Social Media,Cards,2025-09-29T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00300,CUST_6150,Social Media,Home Loans,2025-05-08T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00301,CUST_4048,Chat,Digital Banking,2025-10-15T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_00302,CUST_5264,Social Media,Digital Banking,2025-04-20T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_00303,CUST_9047,Email,Retail Banking,2025-03-11T00:00:00,Login issues despite correct credentials,Account_Access
CMP_00304,CUST_3828,Social Media,Digital Banking,2025-02-14T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00305,CUST_2063,Social Media,Home Loans,2025-06-03T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00306,CUST_6922,Social Media,Cards,2025-03-04T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_00307,CUST_4878,Chat,Retail Banking,2025-07-04T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_00308,CUST_8657,Social Media,Cards,2025-11-10T00:00:00,Login issues despite correct credentials,Account_Access
CMP_00309,CUST_6067,Chat,Digital Banking,2025-09-27T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_00310,CUST_2208,Email,Home Loans,2025-11-25T00:00:00,Features missing in mobile app,Mobile_App
CMP_00311,CUST_8632,Social Media,Home Loans,2025-03-07T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00312,CUST_3114,Chat,Retail Banking,2025-03-05T00:00:00,Unable to reset password,Account_Access
CMP_00313,CUST_5982,Email,Cards,2025-06-15T00:00:00,Unable to reset password,Account_Access
CMP_00314,CUST_9501,Chat,Retail Banking,2025-05-09T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00315,CUST_3050,Social Media,Home Loans,2025-11-11T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00316,CUST_9234,Social Media,Cards,2025-10-31T00:00:00,Account got locked without explanation,Account_Access
CMP_00317,CUST_3804,Social Media,Home Loans,2025-10-16T00:00:00,Unable to reset password,Account_Access
CMP_00318,CUST_2330,Email,Home Loans,2025-11-30T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_00319,CUST_1496,Chat,Home Loans,2025-11-25T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00320,CUST_5012,Social Media,Digital Banking,2025-06-02T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00321,CUST_1981,Email,Digital Banking,2025-08-01T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_00322,CUST_4342,Chat,Cards,2025-06-10T00:00:00,Features missing in mobile app,Mobile_App
CMP_00323,CUST_7532,Email,Home Loans,2025-09-21T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00324,CUST_6228,Email,Digital Banking,2025-03-04T00:00:00,Account got locked without explanation,Account_Access
CMP_00325,CUST_5061,Email,Retail Banking,2025-01-26T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00326,CUST_7850,Email,Cards,2025-06-17T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00327,CUST_4110,Email,Digital Banking,2025-09-21T00:00:00,Login issues despite correct credentials,Account_Access
CMP_00328,CUST_6055,Chat,Retail Banking,2025-02-16T00:00:00,Features missing in mobile app,Mobile_App
CMP_00329,CUST_4944,Email,Home Loans,2025-01-25T00:00:00,Features missing in mobile app,Mobile_App
CMP_00330,CUST_9108,Social Media,Digital Banking,2025-05-27T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_00331,CUST_2761,Chat,Cards,2025-05-16T00:00:00,Account got locked without explanation,Account_Access
CMP_00332,CUST_6995,Email,Digital Banking,2025-01-27T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00333,CUST_6939,Social Media,Home Loans,2025-02-07T00:00:00,Unable to reset password,Account_Access
CMP_00334,CUST_5582,Social Media,Retail Banking,2025-03-07T00:00:00,Features missing in mobile app,Mobile_App
CMP_00335,CUST_7114,Chat,Home Loans,2025-03-15T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00336,CUST_9193,Email,Retail Banking,2025-01-20T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00337,CUST_8761,Social Media,Digital Banking,2025-03-18T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00338,CUST_6373,Social Media,Home Loans,2025-03-25T00:00:00,Unable to reset password,Account_Access
CMP_00339,CUST_6511,Social Media,Digital Banking,2025-12-29T00:00:00,App is very slow after latest update,Mobile_App
CMP_00340,CUST_8780,Email,Home Loans,2025-06-19T00:00:00,Login issues despite correct credentials,Account_Access
CMP_00341,CUST_6040,Social Media,Retail Banking,2025-11-02T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00342,CUST_4728,Social Media,Retail Banking,2025-10-26T00:00:00,App is very slow after latest update,Mobile_App
CMP_00343,CUST_9589,Social Media,Digital Banking,2025-03-17T00:00:00,Unable to login to banking app,Mobile_App
CMP_00344,CUST_2800,Email,Retail Banking,2025-08-14T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_00345,CUST_3481,Chat,Cards,2025-07-30T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00346,CUST_2020,Social Media,Cards,2025-09-23T00:00:00,2FA not working properly,Account_Access
CMP_00347,CUST_8837,Social Media,Digital Banking,2025-06-10T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00348,CUST_9734,Chat,Home Loans,2025-12-13T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00349,CUST_4150,Email,Home Loans,2025-10-13T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00350,CUST_5876,Chat,Cards,2025-12-20T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00351,CUST_8861,Chat,Home Loans,2025-05-28T00:00:00,App is very slow after latest update,Mobile_App
CMP_00352,CUST_7464,Chat,Cards,2025-05-29T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00353,CUST_2294,Chat,Digital Banking,2025-12-02T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_00354,CUST_4505,Email,Home Loans,2025-10-15T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00355,CUST_2789,Social Media,Cards,2025-05-05T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00356,CUST_4814,Email,Retail Banking,2025-07-31T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_00357,CUST_2647,Social Media,Cards,2025-01-03T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00358,CUST_7666,Social Media,Digital Banking,2025-09-02T00:00:00,Unable to reset password,Account_Access
CMP_00359,CUST_6262,Chat,Retail Banking,2025-02-15T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00360,CUST_9767,Social Media,Retail Banking,2025-03-31T00:00:00,Unable to reset password,Account_Access
CMP_00361,CUST_1595,Chat,Digital Banking,2025-04-06T00:00:00,Unable to login to banking app,Mobile_App
CMP_00362,CUST_1151,Chat,Retail Banking,2025-06-21T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00363,CUST_9901,Social Media,Digital Banking,2025-03-10T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00364,CUST_5470,Email,Retail Banking,2025-06-19T00:00:00,2FA not working properly,Account_Access
CMP_00365,CUST_5215,Social Media,Cards,2025-01-08T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00366,CUST_4164,Email,Digital Banking,2025-08-07T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00367,CUST_2421,Chat,Retail Banking,2025-04-05T00:00:00,Login issues despite correct credentials,Account_Access
CMP_00368,CUST_6301,Email,Retail Banking,2025-05-14T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00369,CUST_8319,Chat,Home Loans,2025-06-04T00:00:00,Unable to login to banking app,Mobile_App
CMP_00370,CUST_5285,Social Media,Home Loans,2025-12-21T00:00:00,Account got locked without explanation,Account_Access
CMP_00371,CUST_2936,Chat,Home Loans,2025-03-23T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_00372,CUST_2923,Social Media,Home Loans,2025-07-08T00:00:00,App is very slow after latest update,Mobile_App
CMP_00373,CUST_4590,Email,Digital Banking,2025-03-20T00:00:00,Unable to reset password,Account_Access
CMP_00374,CUST_7813,Social Media,Digital Banking,2025-10-03T00:00:00,App is very slow after latest update,Mobile_App
CMP_00375,CUST_2341,Social Media,Digital Banking,2025-09-28T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_00376,CUST_2838,Email,Cards,2025-10-21T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00377,CUST_3695,Chat,Digital Banking,2025-03-01T00:00:00,Unable to reset password,Account_Access
CMP_00378,CUST_2489,Social Media,Digital Banking,2025-01-29T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00379,CUST_9409,Chat,Digital Banking,2025-10-16T00:00:00,Unable to login to banking app,Mobile_App
CMP_00380,CUST_6049,Social Media,Retail Banking,2025-07-22T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00381,CUST_4570,Social Media,Retail Banking,2025-01-24T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00382,CUST_2044,Social Media,Retail Banking,2025-02-05T00:00:00,App is very slow after latest update,Mobile_App
CMP_00383,CUST_5703,Chat,Cards,2025-03-11T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_00384,CUST_7266,Chat,Digital Banking,2025-07-12T00:00:00,App is very slow after latest update,Mobile_App
CMP_00385,CUST_6697,Email,Cards,2025-10-03T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_00386,CUST_4648,Email,Retail Banking,2025-06-02T00:00:00,Unable to login to banking app,Mobile_App
CMP_00387,CUST_9715,Chat,Cards,2025-05-07T00:00:00,Features missing in mobile app,Mobile_App
CMP_00388,CUST_3541,Chat,Cards,2025-02-27T00:00:00,App is very slow after latest update,Mobile_App
CMP_00389,CUST_1256,Email,Cards,2025-02-04T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00390,CUST_8314,Social Media,Retail Banking,2025-05-06T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_00391,CUST_8191,Email,Cards,2025-01-29T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_00392,CUST_4836,Social Media,Home Loans,2025-10-23T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00393,CUST_4881,Chat,Cards,2025-12-05T00:00:00,Login issues despite correct credentials,Account_Access
CMP_00394,CUST_7775,Chat,Home Loans,2025-02-01T00:00:00,Unable to reset password,Account_Access
CMP_00395,CUST_7999,Social Media,Digital Banking,2025-01-25T00:00:00,Unable to reset password,Account_Access
CMP_00396,CUST_9592,Chat,Digital Banking,2025-07-29T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00397,CUST_7167,Email,Digital Banking,2025-05-04T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00398,CUST_3365,Chat,Retail Banking,2025-10-15T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_00399,CUST_9683,Email,Digital Banking,2025-05-05T00:00:00,Features missing in mobile app,Mobile_App
CMP_00400,CUST_6411,Social Media,Retail Banking,2025-08-19T00:00:00,Waiting days for a resolution,Service_Delay
CMP_00401,CUST_9775,Social Media,Cards,2025-01-27T00:00:00,Customer support took too long to respond,Service_Delay
CMP_00402,CUST_1647,Email,Cards,2025-10-28T00:00:00,Service turnaround time is poor,Service_Delay
CMP_00403,CUST_8854,Email,Home Loans,2025-06-05T00:00:00,Unable to reset password,Account_Access
CMP_00404,CUST_4113,Social Media,Retail Banking,2025-09-03T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_00405,CUST_7498,Email,Home Loans,2025-05-25T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_00406,CUST_9743,Social Media,Home Loans,2025-06-07T00:00:00,Features missing in mobile app,Mobile_App
CMP_00407,CUST_9401,Chat,Digital Banking,2025-02-20T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_00408,CUST_4328,Chat,Home Loans,2025-07-31T00:00:00,App is very slow after latest update,Mobile_App
CMP_00409,CUST_3390,Email,Home Loans,2025-10-11T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_00410,CUST_5836,Email,Cards,2025-06-18T00:00:00,2FA not working properly,Account_Access
CMP_00411,CUST_5026,Chat,Home Loans,2025-05-12T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00412,CUST_8550,Email,Home Loans,2025-03-28T00:00:00,Features missing in mobile app,Mobile_App
CMP_00413,CUST_4015,Social Media,Retail Banking,2025-09-26T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_00414,CUST_1794,Email,Digital Banking,2025-03-12T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_00415,CUST_3474,Email,Cards,2025-09-16T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_00416,CUST_1990,Social Media,Digital Banking,2025-12-04T00:00:00,App is very slow after latest update,Mobile_App
